player_id,match_id,goals,assists,minutesplayed,saves,fouls,yellow_cards,red_cards,clean_sheet,goals_conceded
975245,15445912,0,0,90,1,0,0,0,0,0
924932,15445912,0,0,63,0,1,0,0,0,0
1086284,15445912,0,0,45,0,1,0,0,0,0
250017,15445912,0,0,90,0,1,0,0,0,0
922871,15445912,0,1,45,0,1,0,0,0,0
755394,15445912,0,0,90,0,2,0,0,0,0
1466382,15445912,1,0,79,0,1,0,0,0,0
976932,15445912,0,0,90,0,0,0,0,0,0
960016,15445912,0,0,90,0,1,0,0,0,0
588144,15445912,1,0,63,0,0,0,0,0,0
339855,15445912,2,0,90,0,1,0,0,0,0
1046624,15445912,0,0,45,0,2,0,0,0,0
340553,15445912,0,0,45,0,0,0,0,0,0
1017760,15445912,0,0,27,0,0,0,0,0,0
944825,15445912,0,1,27,0,0,0,0,0,0
973650,15445912,0,0,11,0,0,0,0,0,0
176225,15445912,0,0,0,0,0,0,0,0,0
923740,15445912,0,0,0,0,0,0,0,0,0
1086281,15445912,0,0,0,0,0,0,0,0,0
2044019,15445912,0,0,0,0,0,0,0,0,0
790021,15445912,0,0,90,1,0,0,0,0,0
339481,15445912,0,0,90,0,1,0,0,0,0
46992,15445912,0,0,90,0,1,0,0,0,0
339929,15445912,0,0,90,0,2,0,0,0,0
1415939,15445912,0,0,70,0,1,0,0,0,0
1131302,15445912,0,0,70,0,0,0,0,0,0
2125235,15445912,0,0,90,0,0,0,0,0,0
1411430,15445912,0,0,79,0,1,0,0,0,0
927088,15445912,0,0,45,0,0,0,0,0,0
875662,15445912,0,0,54,0,2,0,0,0,0
883388,15445912,0,0,90,0,0,0,0,0,0
1418572,15445912,0,0,45,0,0,0,0,0,0
1018573,15445912,0,0,36,0,1,0,0,0,0
1388439,15445912,0,0,20,0,0,0,0,0,0
1017753,15445912,0,0,20,0,1,0,0,0,0
994724,15445912,0,0,11,0,0,0,0,0,0
2125243,15445912,0,0,0,0,0,0,0,0,0
2125191,15445912,0,0,0,0,0,0,0,0,0
2125246,15445912,0,0,0,0,0,0,0,0,0
588584,15445912,0,0,0,0,0,0,0,0,0
