player_id,match_id,goals,assists,minutesplayed,saves,fouls,yellow_cards,red_cards,clean_sheet,goals_conceded
590180,15445909,0,0,90,1,0,0,0,0,0
975241,15445909,0,0,90,0,3,0,0,0,0
1197978,15445909,0,0,90,0,0,0,0,0,0
1018422,15445909,0,0,90,0,1,0,0,0,0
760636,15445909,0,0,90,0,0,0,0,0,0
1116337,15445909,0,0,90,0,5,0,0,0,0
939946,15445909,0,0,71,0,1,0,0,0,0
974679,15445909,0,0,90,0,2,0,0,0,0
1644875,15445909,0,0,78,0,0,0,0,0,0
220439,15445909,0,0,89,0,1,0,0,0,0
1800727,15445909,0,0,90,0,2,0,0,0,0
874981,15445909,0,0,19,0,0,0,0,0,0
1170472,15445909,0,0,12,0,0,0,0,0,0
1017756,15445909,0,0,1,0,0,0,0,0,0
162425,15445909,0,0,0,0,0,0,0,0,0
879621,15445909,0,0,0,0,0,0,0,0,0
1017778,15445909,0,0,0,0,0,0,0,0,0
1159651,15445909,0,0,0,0,0,0,0,0,0
1107889,15445909,0,0,0,0,0,0,0,0,0
1523086,15445909,0,0,0,0,0,0,0,0,0
339155,15445909,0,0,90,4,0,0,0,0,0
149850,15445909,0,0,90,0,1,0,0,0,0
874985,15445909,0,0,90,0,2,0,0,0,0
1116589,15445909,0,0,90,0,0,0,0,0,0
1090720,15445909,0,0,90,0,0,0,0,0,0
874984,15445909,0,0,85,0,0,0,0,0,0
106461,15445909,0,0,56,0,1,0,0,0,0
542636,15445909,0,0,90,0,0,0,0,0,0
1084961,15445909,0,0,66,0,1,0,0,0,0
338957,15445909,0,0,90,0,2,0,0,0,0
984107,15445909,0,0,66,0,0,0,0,0,0
895364,15445909,0,0,34,0,0,0,0,0,0
966164,15445909,0,0,24,0,1,0,0,0,0
338,15445909,0,0,24,0,1,0,0,0,0
1000289,15445909,0,0,13,0,0,0,0,0,0
1387040,15445909,0,0,0,0,0,0,0,0,0
977086,15445909,0,0,0,0,0,0,0,0,0
1484346,15445909,0,0,0,0,0,0,0,0,0
312284,15445909,0,0,0,0,0,0,0,0,0
876929,15445909,0,0,0,0,0,0,0,0,0
