player_id;match_id;goals;assists;minutesplayed;saves;fouls;yellow_cards;red_cards;clean_sheet;goals_conceded
973678;15607098;0;0;90;1;0;0;0;0;0
876927;15607098;0;0;90;0;3;0;0;0;0
175977;15607098;0;0;90;0;1;1;0;0;0
887125;15607098;0;0;83;0;1;0;0;0;0
1016982;15607098;0;0;90;0;1;0;0;0;0
973566;15607098;0;0;90;0;0;0;0;0;0
830880;15607098;0;0;74;0;2;0;0;0;0
980141;15607098;0;0;90;0;2;0;0;0;0
829029;15607098;0;0;44;0;0;0;0;0;0
339475;15607098;0;1;90;0;1;0;0;0;0
325609;15607098;1;0;45;0;1;0;0;0;0
830742;15607098;0;0;46;0;0;0;0;0;0
923196;15607098;0;0;45;0;0;0;0;0;0
831183;15607098;0;0;16;0;0;0;0;0;0
976931;15607098;0;0;13;0;0;0;0;0;0
312282;15607098;0;0;0;0;0;0;0;0;0
931788;15607098;0;0;0;0;0;0;0;0;0
942164;15607098;0;0;0;0;0;0;0;0;0
1891547;15607098;0;0;0;0;0;0;0;0;0
1477145;15607098;0;0;0;0;0;0;0;0;0
883746;15607098;0;0;90;4;0;0;0;0;0
975853;15607098;0;0;64;0;1;0;0;0;0
333585;15607098;0;0;90;0;2;0;0;0;0
931653;15607098;0;0;90;0;2;0;0;0;0
924895;15607098;0;0;90;0;1;0;0;0;0
924725;15607098;0;0;41;0;2;1;0;0;0
878754;15607098;0;0;74;0;0;0;0;0;0
932945;15607098;0;0;65;0;1;0;0;0;0
830663;15607098;1;1;90;0;1;1;0;0;0
830746;15607098;0;0;90;0;2;0;0;0;0
906002;15607098;1;0;90;0;1;1;0;0;0
2111308;15607098;0;0;49;0;1;0;0;0;0
1068656;15607098;0;0;26;0;0;0;0;0;0
927690;15607098;0;0;25;0;1;0;0;0;0
1049077;15607098;0;0;16;0;0;0;0;0;0
805312;15607098;0;0;0;0;0;0;0;0;0
1427104;15607098;0;0;0;0;0;0;0;0;0
1464245;15607098;0;0;0;0;0;0;0;0;0
826380;15607098;0;0;0;0;0;0;0;0;0
1466815;15607098;0;0;0;0;0;0;0;0;0
