player_id,match_id,goals,assists,minutesplayed,saves,fouls,yellow_cards,red_cards,clean_sheet,goals_conceded
789265,15446513,0,0,90,5,0,0,0,0,0
1119882,15446513,0,0,90,0,1,0,0,0,0
805270,15446513,0,0,90,0,2,0,0,0,0
984882,15446513,0,0,90,0,0,0,0,0,0
2025040,15446513,0,0,44,0,1,0,0,0,0
1107871,15446513,0,0,45,0,0,0,0,0,0
973667,15446513,0,0,79,0,1,0,0,0,0
47447,15446513,0,0,45,0,0,0,0,0,0
1938924,15446513,0,0,90,0,0,0,0,0,0
1522872,15446513,0,0,45,0,0,0,0,0,0
1177407,15446513,0,0,65,0,0,0,0,0,0
875661,15446513,0,0,45,0,2,0,0,0,0
2025044,15446513,0,0,45,0,0,0,0,0,0
339123,15446513,0,0,45,0,1,0,0,0,0
975246,15446513,0,0,25,0,0,0,0,0,0
876931,15446513,0,0,11,0,0,0,0,0,0
957293,15446513,0,0,0,0,0,0,0,0,0
1049086,15446513,0,0,0,0,0,0,0,0,0
975960,15446513,0,0,0,0,0,0,0,0,0
943177,15446513,0,0,0,0,0,0,0,0,0
978557,15446513,0,0,90,4,0,0,0,0,0
828836,15446513,0,0,90,0,0,0,0,0,0
370226,15446513,0,0,45,0,0,0,0,0,0
978549,15446513,0,0,90,0,1,0,0,0,0
886239,15446513,0,0,90,0,2,0,0,0,0
874988,15446513,0,0,90,0,1,0,0,0,0
1477138,15446513,0,0,67,0,0,0,0,0,0
1415942,15446513,0,0,45,0,1,0,0,0,0
255997,15446513,0,0,45,0,0,0,0,0,0
1650235,15446513,0,0,90,0,3,0,0,0,0
839635,15446513,1,0,75,0,5,0,0,0,0
1477144,15446513,0,0,45,0,0,0,0,0,0
46988,15446513,0,1,45,0,1,0,0,0,0
937859,15446513,0,0,45,0,0,0,0,0,0
892073,15446513,0,0,23,0,0,0,0,0,0
901019,15446513,1,0,15,0,2,0,0,0,0
1865454,15446513,0,0,0,0,0,0,0,0,0
1991592,15446513,0,0,0,0,0,0,0,0,0
1482472,15446513,0,0,0,0,0,0,0,0,0
133862,15446513,0,0,0,0,0,0,0,0,0
