player_id;match_id;goals;assists;minutesplayed;saves;fouls;yellow_cards;red_cards;clean_sheet;goals_conceded
339533;15655700;0;0;90;1;0;0;0;0;0
1022095;15655700;0;0;90;0;1;0;0;0;0
965873;15655700;0;0;90;0;3;0;0;0;0
1098312;15655700;0;0;90;0;3;1;0;0;0
339841;15655700;0;0;90;0;2;0;0;0;0
1845606;15655700;0;0;90;0;0;0;0;0;0
879628;15655700;1;0;82;0;1;1;0;0;0
883396;15655700;0;1;90;0;2;0;0;0;0
590310;15655700;0;0;82;0;1;0;0;0;0
2445432;15655700;0;0;80;0;0;0;0;0;0
339843;15655700;0;0;68;0;1;0;0;0;0
894452;15655700;0;0;22;0;1;0;0;0;0
1170643;15655700;0;0;10;0;0;0;0;0;0
1512395;15655700;0;0;8;0;0;0;0;0;0
883329;15655700;0;0;8;0;1;0;0;0;0
805423;15655700;0;0;0;0;0;0;0;0;0
1148292;15655700;0;0;0;0;0;0;0;0;0
2249828;15655700;0;0;0;0;0;0;0;0;0
924923;15655700;0;0;0;0;0;0;0;0;0
2125142;15655700;0;0;0;0;0;0;0;0;0
975245;15655700;0;0;90;6;0;0;0;0;0
805132;15655700;0;0;90;0;1;1;0;0;0
250017;15655700;0;0;32;0;1;0;0;0;0
1046624;15655700;0;0;90;0;1;0;0;0;0
924932;15655700;0;0;45;0;0;0;0;0;0
976932;15655700;0;0;90;0;0;0;0;0;0
755394;15655700;0;0;90;0;4;0;0;0;0
2439111;15655700;0;0;90;0;0;0;0;0;0
588144;15655700;0;0;74;0;1;0;0;0;0
973650;15655700;0;0;25;0;0;0;0;0;0
1009556;15655700;1;0;74;0;0;0;0;0;0
1466382;15655700;0;0;65;0;1;0;0;0;0
923740;15655700;0;0;58;0;1;1;0;0;0
1017760;15655700;0;0;45;0;1;0;0;0;0
960016;15655700;0;0;16;0;0;0;0;0;0
339855;15655700;0;0;16;0;0;0;0;0;0
176225;15655700;0;0;0;0;0;0;0;0;0
1086284;15655700;0;0;0;0;0;0;0;0;0
1017759;15655700;0;0;0;0;0;0;0;0;0
944825;15655700;0;0;0;0;0;0;0;0;0
