player_id,match_id,goals,assists,minutesplayed,saves,fouls,yellow_cards,red_cards,clean_sheet,goals_conceded
883746,15590542,0,0,90,2,0,0,0,0,0
333585,15590542,0,0,90,0,1,0,0,0,0
931653,15590542,0,0,90,0,2,0,0,0,0
932945,15590542,0,0,90,0,0,0,0,0,0
975853,15590542,0,0,45,0,1,0,0,0,0
883397,15590542,0,0,60,0,0,0,0,0,0
878754,15590542,0,0,90,0,2,0,0,0,0
826380,15590542,0,0,60,0,0,0,0,0,0
927690,15590542,0,0,59,0,1,0,0,0,0
830663,15590542,1,1,90,0,1,0,0,0,0
906002,15590542,1,0,89,0,0,0,0,0,0
923677,15590542,0,0,45,0,1,0,0,0,0
830746,15590542,0,0,31,0,1,0,0,0,0
924895,15590542,1,0,30,0,0,0,0,0,0
924725,15590542,0,1,30,0,0,0,0,0,0
1068656,15590542,0,0,11,0,0,0,0,0,0
805312,15590542,0,0,0,0,0,0,0,0,0
1049077,15590542,0,0,0,0,0,0,0,0,0
1464245,15590542,0,0,0,0,0,0,0,0,0
1427104,15590542,0,0,0,0,0,0,0,0,0
924850,15590542,0,0,90,3,0,0,0,0,0
1017755,15590542,0,1,89,0,1,0,0,0,0
862216,15590542,0,0,90,0,1,0,0,0,0
805055,15590542,0,0,90,0,1,0,0,0,0
560054,15590542,0,0,90,0,0,0,0,0,0
789416,15590542,0,0,90,0,2,0,0,0,0
932933,15590542,0,0,79,0,1,0,0,0,0
929014,15590542,0,0,90,0,0,0,0,0,0
777249,15590542,0,0,90,0,0,0,0,0,0
989259,15590542,0,0,89,0,0,0,0,0,0
340529,15590542,1,0,79,0,0,0,0,0,0
924574,15590542,0,0,11,0,0,0,0,0,0
975919,15590542,0,0,11,0,0,0,0,0,0
1107888,15590542,0,0,11,0,0,0,0,0,0
1462908,15590542,0,0,11,0,0,0,0,0,0
883309,15590542,0,0,0,0,0,0,0,0,0
2111070,15590542,0,0,0,0,0,0,0,0,0
1503648,15590542,0,0,0,0,0,0,0,0,0
1415941,15590542,0,0,0,0,0,0,0,0,0
846474,15590542,0,0,0,0,0,0,0,0,0
