player_id,match_id,goals,assists,minutesplayed,saves,fouls,yellow_cards,red_cards,clean_sheet,goals_conceded
973678,15438843,0,0,90,4,0,0,0,0,0
876927,15438843,0,0,90,0,1,0,0,0,0
976931,15438843,0,0,81,0,0,0,0,0,0
175977,15438843,0,0,90,0,0,0,0,0,0
1016982,15438843,0,0,90,0,2,0,0,0,0
831183,15438843,0,0,66,0,1,0,0,0,0
973566,15438843,0,0,89,0,3,0,0,0,0
586956,15438843,0,0,81,0,2,0,0,0,0
830880,15438843,0,0,66,0,0,0,0,0,0
829029,15438843,0,0,90,0,2,0,0,0,0
325609,15438843,1,0,90,0,0,0,0,0,0
830742,15438843,0,0,24,0,0,0,0,0,0
339475,15438843,0,0,24,0,0,0,0,0,0
887125,15438843,0,0,9,0,0,0,0,0,0
923196,15438843,0,0,9,0,1,0,0,0,0
980141,15438843,0,0,1,0,0,0,0,0,0
312282,15438843,0,0,0,0,0,0,0,0,0
1464243,15438843,0,0,0,0,0,0,0,0,0
942164,15438843,0,0,0,0,0,0,0,0,0
846751,15438843,0,0,0,0,0,0,0,0,0
989232,15438843,0,0,90,5,0,0,0,0,0
960225,15438843,0,0,81,0,1,0,0,0,0
971200,15438843,0,0,90,0,2,0,0,0,0
248437,15438843,0,0,45,0,0,0,0,0,0
1170640,15438843,0,0,90,0,1,0,0,0,0
1017480,15438843,0,1,90,0,0,0,0,0,0
249403,15438843,0,0,90,0,0,0,0,0,0
978543,15438843,0,0,90,0,2,0,0,0,0
924783,15438843,0,0,77,0,1,0,0,0,0
1016972,15438843,1,0,90,0,2,0,0,0,0
897059,15438843,0,0,69,0,0,0,0,0,0
895589,15438843,0,0,45,0,1,0,0,0,0
882839,15438843,0,0,21,0,0,0,0,0,0
831608,15438843,0,0,13,0,0,0,0,0,0
47401,15438843,0,0,9,0,0,0,0,0,0
805115,15438843,0,0,0,0,0,0,0,0,0
976933,15438843,0,0,0,0,0,0,0,0,0
984613,15438843,0,0,0,0,0,0,0,0,0
973664,15438843,0,0,0,0,0,0,0,0,0
312264,15438843,0,0,0,0,0,0,0,0,0
