player_id,match_id,goals,assists,minutesplayed,saves,fouls,yellow_cards,red_cards,clean_sheet,goals_conceded
846373,15445916,0,0,90,1,0,0,0,0,0
1018233,15445916,0,0,90,0,4,0,0,0,0
873645,15445916,0,0,90,0,0,0,0,0,0
338883,15445916,0,0,90,0,1,0,0,0,0
1018255,15445916,0,0,90,0,2,0,0,0,0
842529,15445916,0,0,90,0,0,0,0,0,0
385894,15445916,1,0,64,0,1,0,0,0,0
924762,15445916,0,1,45,0,1,0,0,0,0
1009256,15445916,0,0,70,0,0,0,0,0,0
974136,15445916,0,0,45,0,2,0,0,0,0
1096363,15445916,0,0,70,0,1,0,0,0,0
1065267,15445916,0,0,45,0,1,0,0,0,0
914211,15445916,0,0,45,0,1,0,0,0,0
883296,15445916,0,0,26,0,0,0,0,0,0
1107919,15445916,0,0,20,0,1,0,0,0,0
892669,15445916,0,0,20,0,1,0,0,0,0
846706,15445916,0,0,0,0,0,0,0,0,0
924787,15445916,0,0,0,0,0,0,0,0,0
883343,15445916,0,0,0,0,0,0,0,0,0
1069367,15445916,0,0,0,0,0,0,0,0,0
805423,15445916,0,0,90,2,0,0,0,0,0
1022095,15445916,0,0,81,0,1,0,0,0,0
107596,15445916,0,0,90,0,2,0,0,0,0
1512395,15445916,0,0,90,0,1,0,0,0,0
965873,15445916,0,0,45,0,0,0,0,0,0
1098312,15445916,0,0,45,0,1,0,0,0,0
339841,15445916,0,0,90,0,1,0,0,0,0
339843,15445916,0,0,8,0,0,0,0,0,0
590310,15445916,0,0,85,0,1,0,0,0,0
52068,15445916,0,0,90,0,0,0,0,0,0
894452,15445916,0,0,17,0,1,0,0,0,0
883396,15445916,0,0,82,0,0,0,0,0,0
1148272,15445916,0,0,45,0,0,0,0,0,0
879628,15445916,0,0,45,0,0,0,0,0,0
35621,15445916,0,0,9,0,0,0,0,0,0
883329,15445916,0,0,10,0,0,0,0,0,0
339533,15445916,0,0,0,0,0,0,0,0,0
2249828,15445916,0,0,0,0,0,0,0,0,0
879629,15445916,0,0,0,0,0,0,0,0,0
1845606,15445916,0,0,0,0,0,0,0,0,0
