player_id,match_id,goals,assists,minutesplayed,saves,fouls,yellow_cards,red_cards,clean_sheet,goals_conceded
876932,15445913,0,0,90,4,0,0,0,0,0
876928,15445913,0,0,90,0,0,0,0,0,0
965761,15445913,0,0,90,0,0,0,0,0,0
874645,15445913,0,0,90,0,0,0,0,0,0
980889,15445913,0,0,81,0,0,0,0,0,0
883768,15445913,0,0,90,0,2,0,0,0,0
975708,15445913,0,0,63,0,0,0,0,0,0
879886,15445913,0,0,63,0,0,0,0,0,0
846742,15445913,0,0,90,0,0,0,0,0,0
869785,15445913,0,0,72,0,0,0,0,0,0
143886,15445913,1,0,82,0,0,0,0,0,0
123245,15445913,0,0,27,0,1,0,0,0,0
798276,15445913,0,0,27,0,0,0,0,0,0
944073,15445913,0,0,18,0,0,0,0,0,0
883743,15445913,0,0,9,0,0,0,0,0,0
957940,15445913,0,0,8,0,0,0,0,0,0
924765,15445913,0,0,0,0,0,0,0,0,0
1128886,15445913,0,0,0,0,0,0,0,0,0
1176979,15445913,0,0,0,0,0,0,0,0,0
1159653,15445913,0,0,0,0,0,0,0,0,0
973678,15445913,0,0,90,5,0,0,0,0,0
876927,15445913,0,0,90,0,1,0,0,0,0
976931,15445913,0,0,81,0,1,0,0,0,0
175977,15445913,0,0,90,0,1,0,0,0,0
1016982,15445913,0,0,90,0,0,0,0,0,0
973566,15445913,0,0,81,0,0,0,0,0,0
586956,15445913,0,0,90,0,0,0,0,0,0
980141,15445913,0,0,90,0,2,0,0,0,0
829029,15445913,0,0,90,0,0,0,0,0,0
339475,15445913,0,0,65,0,1,0,0,0,0
325609,15445913,0,0,90,0,0,0,0,0,0
830742,15445913,0,0,25,0,0,0,0,0,0
830880,15445913,0,0,9,0,0,0,0,0,0
923196,15445913,0,0,9,0,0,0,0,0,0
312282,15445913,0,0,0,0,0,0,0,0,0
942164,15445913,0,0,0,0,0,0,0,0,0
887125,15445913,0,0,0,0,0,0,0,0,0
846751,15445913,0,0,0,0,0,0,0,0,0
831183,15445913,0,0,0,0,0,0,0,0,0
1477145,15445913,0,0,0,0,0,0,0,0,0
