player_id,match_id,goals,assists,minutesplayed,saves,fouls,yellow_cards,red_cards,clean_sheet,goals_conceded
805333,15445908,0,0,90,1,0,0,0,0,0
925420,15445908,0,0,90,0,0,0,0,0,0
989258,15445908,0,0,90,0,2,0,0,0,0
922007,15445908,0,0,90,0,2,0,0,0,0
925176,15445908,1,0,61,0,1,0,0,0,0
801453,15445908,0,0,79,0,3,0,0,0,0
901020,15445908,0,0,69,0,2,0,0,0,0
1546919,15445908,0,0,90,0,1,0,0,0,0
351398,15445908,0,0,59,0,1,0,0,0,0
557108,15445908,0,1,69,0,0,0,0,0,0
787610,15445908,0,0,69,0,0,0,0,0,0
876924,15445908,0,0,31,0,0,0,0,0,0
923173,15445908,0,0,21,0,0,0,0,0,0
1411422,15445908,0,0,21,0,1,0,0,0,0
788039,15445908,0,0,21,0,1,0,0,0,0
925232,15445908,0,0,11,0,0,0,0,0,0
875664,15445908,0,0,0,0,0,0,0,0,0
873806,15445908,0,0,0,0,0,0,0,0,0
984127,15445908,0,0,0,0,0,0,0,0,0
805354,15445908,0,0,0,0,0,0,0,0,0
894214,15445908,0,0,90,1,0,0,0,0,0
932098,15445908,0,0,90,0,6,0,0,0,0
249305,15445908,0,0,77,0,2,0,0,0,0
1526674,15445908,0,0,90,0,2,0,0,0,0
973682,15445908,0,0,90,0,2,0,0,0,0
340201,15445908,0,0,59,0,0,0,0,0,0
340077,15445908,0,0,90,0,0,0,0,0,0
832001,15445908,0,0,77,0,1,0,0,0,0
814017,15445908,0,0,90,0,1,0,0,0,0
356340,15445908,0,0,45,0,1,0,0,0,0
31175,15445908,0,0,17,0,0,0,0,0,0
1049075,15445908,0,0,73,0,2,0,0,0,0
984175,15445908,0,0,45,0,0,0,0,0,0
1107870,15445908,0,0,31,0,0,0,0,0,0
1463863,15445908,0,0,13,0,1,0,0,0,0
933730,15445908,0,0,13,0,0,0,0,0,0
1807599,15445908,0,0,0,0,0,0,0,0,0
1020957,15445908,0,0,0,0,0,0,0,0,0
1464527,15445908,0,0,0,0,0,0,0,0,0
883393,15445908,0,0,0,0,0,0,0,0,0
