player_id;match_id;goals;assists;minutesplayed;saves;fouls;yellow_cards;red_cards;clean_sheet;goals_conceded
2125243;15438955;0;0;90;5;1;1;0;0;0
339481;15438955;0;0;62;0;0;0;0;0;0
311520;15438955;0;0;6;0;1;0;1;0;0
46992;15438955;0;0;90;0;1;0;0;0;0
1415939;15438955;0;0;90;0;2;0;0;0;0
1411430;15438955;0;0;70;0;1;0;0;0;0
1131302;15438955;0;0;90;0;0;0;0;0;0
875662;15438955;1;0;60;0;1;0;0;0;0
927088;15438955;0;0;90;0;1;0;0;0;0
994724;15438955;0;0;45;0;1;0;0;0;0
883388;15438955;1;1;70;0;0;0;0;0;0
2125235;15438955;0;0;45;0;1;1;0;0;0
339929;15438955;0;0;30;0;0;0;0;0;0
2125191;15438955;0;0;28;0;0;0;0;0;0
588584;15438955;0;0;20;0;2;0;0;0;0
1018573;15438955;0;0;20;0;0;0;0;0;0
790021;15438955;0;0;0;0;0;0;0;0;0
1388439;15438955;0;0;0;0;0;0;0;0;0
1017753;15438955;0;0;0;0;0;0;0;0;0
1418572;15438955;0;0;0;0;0;0;0;0;0
876932;15438955;0;0;90;0;0;1;0;0;0
876928;15438955;0;0;28;0;3;1;0;0;0
965761;15438955;0;0;90;0;2;1;0;0;0
874645;15438955;0;0;90;0;0;0;0;0;0
980889;15438955;0;0;65;0;0;0;0;0;0
883768;15438955;0;0;56;0;0;0;0;0;0
975708;15438955;0;0;65;0;0;0;0;0;0
879886;15438955;0;0;65;0;0;0;0;0;0
846742;15438955;0;0;90;0;0;0;0;0;0
869785;15438955;0;0;90;0;1;0;0;0;0
143886;15438955;1;0;90;0;0;0;0;0;0
1128886;15438955;0;0;62;0;0;0;0;0;0
798276;15438955;0;0;34;0;1;0;0;0;0
883743;15438955;1;0;25;0;0;0;0;0;0
123245;15438955;0;0;25;0;2;0;0;0;0
944073;15438955;0;0;25;0;1;0;0;0;0
924765;15438955;0;0;0;0;0;0;0;0;0
957940;15438955;0;0;0;0;0;0;0;0;0
1176979;15438955;0;0;0;0;0;0;0;0;0
1159653;15438955;0;0;0;0;0;0;0;0;0
