player_id,match_id,goals,assists,minutesplayed,saves,fouls,yellow_cards,red_cards,clean_sheet,goals_conceded
894214,15438956,0,0,90,4,0,0,0,0,0
984175,15438956,0,0,90,0,1,0,0,0,0
932098,15438956,0,0,90,0,2,0,0,0,0
1526674,15438956,0,0,90,0,1,0,0,0,0
973682,15438956,0,0,90,0,1,0,0,0,0
883393,15438956,0,0,59,0,1,0,0,0,0
832001,15438956,0,0,90,0,4,0,0,0,0
814017,15438956,0,0,90,0,5,0,0,0,0
340077,15438956,0,0,74,0,1,0,0,0,0
356340,15438956,0,0,87,0,0,0,0,0,0
31175,15438956,1,0,90,0,2,0,0,0,0
1464527,15438956,0,0,31,0,1,0,0,0,0
1463863,15438956,0,0,16,0,4,0,0,0,0
933730,15438956,0,0,12,0,0,0,0,0,0
1807599,15438956,0,0,0,0,0,0,0,0,0
1020957,15438956,0,0,0,0,0,0,0,0,0
1633854,15438956,0,0,0,0,0,0,0,0,0
1107870,15438956,0,0,0,0,0,0,0,0,0
2125211,15438956,0,0,0,0,0,0,0,0,0
1049075,15438956,0,0,0,0,0,0,0,0,0
846373,15438956,0,0,90,1,0,0,0,0,0
1018233,15438956,0,0,83,0,1,0,0,0,0
873645,15438956,0,0,90,0,1,0,0,0,0
338883,15438956,0,0,90,0,0,0,0,0,0
1018255,15438956,0,0,90,0,1,0,0,0,0
842529,15438956,0,0,90,0,0,0,0,0,0
385894,15438956,0,0,69,0,0,0,0,0,0
1009256,15438956,0,0,69,0,0,0,0,0,0
924762,15438956,0,0,90,0,4,0,0,0,0
914211,15438956,0,0,45,0,0,0,0,0,0
1096363,15438956,0,0,89,0,2,0,0,0,0
974136,15438956,0,0,45,0,0,0,0,0,0
1065267,15438956,0,1,21,0,0,0,0,0,0
883296,15438956,0,0,21,0,0,0,0,0,0
883343,15438956,1,0,16,0,0,0,0,0,0
924787,15438956,0,0,1,0,0,0,0,0,0
846706,15438956,0,0,0,0,0,0,0,0,0
1107919,15438956,0,0,0,0,0,0,0,0,0
1015697,15438956,0,0,0,0,0,0,0,0,0
892669,15438956,0,0,0,0,0,0,0,0,0
