player_id;match_id;goals;assists;minutesplayed;saves;fouls;yellow_cards;red_cards;clean_sheet;goals_conceded
590180;15607097;0;0;90;4;0;0;0;0;0
975241;15607097;0;0;90;0;1;0;0;0;0
1017778;15607097;0;0;90;0;1;0;0;0;0
879621;15607097;0;0;90;0;0;0;0;0;0
760636;15607097;0;0;90;0;0;0;0;0;0
1116337;15607097;0;0;85;0;1;0;0;0;0
1644875;15607097;0;0;85;0;1;0;0;0;0
1017756;15607097;1;0;85;0;1;0;0;0;0
939946;15607097;0;0;26;0;0;0;0;0;0
220439;15607097;0;0;90;0;3;0;0;0;0
974679;15607097;1;0;71;0;0;0;0;0;0
1107889;15607097;1;0;64;0;0;0;0;0;0
1109858;15607097;0;0;19;0;0;0;0;0;0
1170472;15607097;0;0;9;0;0;0;0;0;0
1639672;15607097;0;0;9;0;0;0;0;0;0
1800727;15607097;0;0;9;0;0;0;0;0;0
162425;15607097;0;0;0;0;0;0;0;0;0
874981;15607097;0;0;0;0;0;0;0;0;0
1107891;15607097;0;0;0;0;0;0;0;0;0
1159651;15607097;0;0;0;0;0;0;0;0;0
790021;15607097;0;0;90;6;0;0;0;0;0
339481;15607097;0;0;90;0;1;0;0;0;0
46992;15607097;0;0;90;0;0;0;0;0;0
339929;15607097;0;0;90;0;0;0;0;0;0
1415939;15607097;0;0;90;0;0;0;0;0;0
1018573;15607097;0;0;57;0;1;0;0;0;0
883389;15607097;0;0;56;0;1;0;0;0;0
2125235;15607097;0;0;90;0;2;0;0;0;0
1411430;15607097;0;0;80;0;0;0;0;0;0
994724;15607097;0;0;80;0;1;0;0;0;0
883388;15607097;0;0;61;0;1;0;0;0;0
927088;15607097;0;0;34;0;0;0;0;0;0
1418572;15607097;0;0;33;0;1;0;0;0;0
588584;15607097;0;0;29;0;1;0;0;0;0
1388439;15607097;0;0;10;0;0;0;0;0;0
1131302;15607097;0;0;10;0;0;0;0;0;0
2125243;15607097;0;0;0;0;0;0;0;0;0
2125191;15607097;0;0;0;0;0;0;0;0;0
311520;15607097;0;0;0;0;0;0;0;0;0
1017753;15607097;0;0;0;0;0;0;0;0;0
