player_id,match_id,goals,assists,minutesplayed,saves,fouls,yellow_cards,red_cards,clean_sheet,goals_conceded
805312,15438840,0,0,90,3,0,0,0,0,0
975853,15438840,0,0,45,0,2,0,0,0,0
923677,15438840,0,0,90,0,2,0,0,0,0
931653,15438840,0,0,90,0,2,0,0,0,0
1068656,15438840,0,0,45,0,2,0,0,0,0
878754,15438840,0,1,90,0,1,0,0,0,0
883397,15438840,0,0,67,0,3,0,0,0,0
924895,15438840,0,1,66,0,0,0,0,0,0
830663,15438840,1,1,90,0,2,0,0,0,0
830746,15438840,1,0,67,0,0,0,0,0,0
906002,15438840,3,0,90,0,1,0,0,0,0
333585,15438840,0,0,45,0,0,0,0,0,0
924725,15438840,0,0,45,0,1,0,0,0,0
826380,15438840,0,0,24,0,0,0,0,0,0
1464245,15438840,0,2,23,0,0,0,0,0,0
927690,15438840,1,0,23,0,0,0,0,0,0
883746,15438840,0,0,0,0,0,0,0,0,0
2111308,15438840,0,0,0,0,0,0,0,0,0
1049077,15438840,0,0,0,0,0,0,0,0,0
1427104,15438840,0,0,0,0,0,0,0,0,0
789265,15438840,0,0,90,5,0,0,0,0,0
1119882,15438840,1,0,90,0,2,0,0,0,0
805270,15438840,0,0,90,0,2,0,0,0,0
984882,15438840,0,0,90,0,0,0,0,0,0
1016985,15438840,0,0,66,0,1,0,0,0,0
973667,15438840,0,0,66,0,1,0,0,0,0
1107871,15438840,0,0,80,0,0,0,0,0,0
876931,15438840,0,0,45,0,0,0,0,0,0
47447,15438840,0,0,66,0,0,0,0,0,0
1938924,15438840,0,0,90,0,0,0,0,0,0
1177407,15438840,0,0,90,0,0,0,0,0,0
1522872,15438840,0,0,45,0,2,0,0,0,0
1049086,15438840,0,0,24,0,0,0,0,0,0
2025038,15438840,0,0,24,0,0,0,0,0,0
975246,15438840,0,0,24,0,0,0,0,0,0
1411424,15438840,0,0,10,0,0,0,0,0,0
957293,15438840,0,0,0,0,0,0,0,0,0
2025040,15438840,0,0,0,0,0,0,0,0,0
875661,15438840,0,0,0,0,0,0,0,0,0
943177,15438840,0,0,0,0,0,0,0,0,0
