player_id,match_id,goals,assists,minutesplayed,saves,fouls,yellow_cards,red_cards,clean_sheet,goals_conceded
989232,15445903,0,0,90,4,0,0,0,0,0
176159,15445903,0,1,90,0,0,0,0,0,0
971200,15445903,0,0,90,0,1,0,0,0,0
895589,15445903,0,0,90,0,1,0,0,0,0
1170640,15445903,0,0,90,0,0,0,0,0,0
976933,15445903,0,0,60,0,1,0,0,0,0
249403,15445903,0,0,59,0,0,0,0,0,0
978543,15445903,0,0,74,0,2,0,0,0,0
924783,15445903,1,0,90,0,1,0,0,0,0
1016972,15445903,1,0,84,0,2,0,0,0,0
897059,15445903,0,0,60,0,2,0,0,0,0
312264,15445903,0,0,31,0,0,0,0,0,0
1017480,15445903,0,0,30,0,1,0,0,0,0
796088,15445903,0,0,30,0,2,0,0,0,0
882839,15445903,0,0,16,0,1,0,0,0,0
831608,15445903,0,0,13,0,0,0,0,0,0
805115,15445903,0,0,0,0,0,0,0,0,0
47401,15445903,0,0,0,0,0,0,0,0,0
984613,15445903,0,0,0,0,0,0,0,0,0
960225,15445903,0,0,0,0,0,0,0,0,0
805312,15445903,0,0,90,2,0,0,0,0,0
975853,15445903,0,0,90,0,0,0,0,0,0
923677,15445903,0,0,90,0,3,0,0,0,0
931653,15445903,0,0,78,0,0,0,0,0,0
878754,15445903,0,0,90,0,0,0,0,0,0
1464245,15445903,0,0,45,0,0,0,0,0,0
883397,15445903,0,0,88,0,2,0,0,0,0
924725,15445903,0,0,45,0,1,0,0,0,0
830663,15445903,1,0,90,0,1,0,0,0,0
830746,15445903,0,0,90,0,0,0,0,0,0
906002,15445903,0,0,90,0,1,0,0,0,0
932945,15445903,0,0,45,0,1,0,0,0,0
927690,15445903,0,0,45,0,1,0,0,0,0
333585,15445903,0,0,12,0,0,0,0,0,0
826380,15445903,0,0,9,0,0,0,0,0,0
883746,15445903,0,0,0,0,0,0,0,0,0
1049077,15445903,0,0,0,0,0,0,0,0,0
2111308,15445903,0,0,0,0,0,0,0,0,0
1068656,15445903,0,0,0,0,0,0,0,0,0
1466815,15445903,0,0,0,0,0,0,0,0,0
